ProductKey,Product Code,Manufacturer,Brand,Color,Weight Unit Measure,Weight,Unit Cost,Unit Price,Subcategory Code,Subcategory,Category Code,Category
1431,503024,The Phone Company,The Phone Company,Grey,pounds,1,117.73,256,503,Touch Screen Phones,5,Cell phones
1433,503026,The Phone Company,The Phone Company,Grey,pounds,1,141.64,308,503,Touch Screen Phones,5,Cell phones
1434,503027,The Phone Company,The Phone Company,Grey,pounds,1.2,123.24,268,503,Touch Screen Phones,5,Cell phones
1435,503028,The Phone Company,The Phone Company,Grey,pounds,3,134.74,293,503,Touch Screen Phones,5,Cell phones
1436,503029,The Phone Company,The Phone Company,Grey,pounds,3,118.65,258,503,Touch Screen Phones,5,Cell phones
1437,503030,The Phone Company,The Phone Company,Grey,pounds,2.6,91.51,199,503,Touch Screen Phones,5,Cell phones
1479,504010,The Phone Company,The Phone Company,Black,pounds,1,142.56,310,504,Smart phones & PDAs,5,Cell phones
1481,504012,The Phone Company,The Phone Company,Grey,pounds,1,105.31,229,504,Smart phones & PDAs,5,Cell phones
1482,504013,The Phone Company,The Phone Company,Grey,pounds,1.2,109.91,239,504,Smart phones & PDAs,5,Cell phones
1483,504014,The Phone Company,The Phone Company,Grey,pounds,3,123.7,269,504,Smart phones & PDAs,5,Cell phones
1484,504015,The Phone Company,The Phone Company,Grey,pounds,3,95.65,208,504,Smart phones & PDAs,5,Cell phones
1485,504016,The Phone Company,The Phone Company,Grey,pounds,2.6,105.77,230,504,Smart phones & PDAs,5,Cell phones
1661,701001,Tailspin Toys,Tailspin Toys,Yellow,pounds,1,2.8,5.5,701,Boxed Games,7,Games and Toys
1662,701002,Tailspin Toys,Tailspin Toys,Yellow,pounds,1.5,3.56,6.99,701,Boxed Games,7,Games and Toys
1663,701003,Tailspin Toys,Tailspin Toys,Yellow,pounds,2,3.17,6.89,701,Boxed Games,7,Games and Toys
1664,701004,Tailspin Toys,Tailspin Toys,Yellow,pounds,1.4,4.13,8.99,701,Boxed Games,7,Games and Toys
1665,701005,Tailspin Toys,Tailspin Toys,Yellow,pounds,1.8,2.54,4.99,701,Boxed Games,7,Games and Toys
1666,701006,Tailspin Toys,Tailspin Toys,Yellow,pounds,1,5.6,16.89,701,Boxed Games,7,Games and Toys
1667,701007,Tailspin Toys,Tailspin Toys,Black,pounds,0.8,2.8,5.5,701,Boxed Games,7,Games and Toys
1668,701008,Tailspin Toys,Tailspin Toys,Black,pounds,2,3.56,6.99,701,Boxed Games,7,Games and Toys
1669,701009,Tailspin Toys,Tailspin Toys,Black,pounds,1.7,3.17,6.89,701,Boxed Games,7,Games and Toys
1670,701010,Tailspin Toys,Tailspin Toys,Black,pounds,1.9,4.13,8.99,701,Boxed Games,7,Games and Toys
1671,701011,Tailspin Toys,Tailspin Toys,Black,pounds,1.2,2.54,4.99,701,Boxed Games,7,Games and Toys
1672,701012,Tailspin Toys,Tailspin Toys,Black,pounds,1.1,5.6,16.89,701,Boxed Games,7,Games and Toys
1673,701013,Tailspin Toys,Tailspin Toys,Red,pounds,1,2.8,5.5,701,Boxed Games,7,Games and Toys
1674,701014,Tailspin Toys,Tailspin Toys,Red,pounds,0.9,3.56,6.99,701,Boxed Games,7,Games and Toys
1675,701015,Tailspin Toys,Tailspin Toys,Red,pounds,1,3.17,6.89,701,Boxed Games,7,Games and Toys
1676,701016,Tailspin Toys,Tailspin Toys,Red,pounds,1.5,4.13,8.99,701,Boxed Games,7,Games and Toys
1677,701017,Tailspin Toys,Tailspin Toys,Red,pounds,2,2.54,4.99,701,Boxed Games,7,Games and Toys
1678,701018,Tailspin Toys,Tailspin Toys,Red,pounds,1.4,5.6,16.89,701,Boxed Games,7,Games and Toys
1679,701019,Tailspin Toys,Tailspin Toys,Silver,pounds,1.8,2.8,5.5,701,Boxed Games,7,Games and Toys
1680,701020,Tailspin Toys,Tailspin Toys,Silver,pounds,1,3.56,6.99,701,Boxed Games,7,Games and Toys
1681,701021,Tailspin Toys,Tailspin Toys,Silver,pounds,0.8,3.17,6.89,701,Boxed Games,7,Games and Toys
1682,701022,Tailspin Toys,Tailspin Toys,Silver,pounds,2,4.13,8.99,701,Boxed Games,7,Games and Toys
1683,701023,Tailspin Toys,Tailspin Toys,Silver,pounds,1.7,2.54,4.99,701,Boxed Games,7,Games and Toys
1684,701024,Tailspin Toys,Tailspin Toys,Silver,pounds,1.9,5.6,16.89,701,Boxed Games,7,Games and Toys
116,201001,Adventure Works,Adventure Works,Silver,pounds,27.9,86.67,169.99,201,Televisions,2,TV and Video
117,201002,Adventure Works,Adventure Works,Black,pounds,13,86.67,169.99,201,Televisions,2,TV and Video
118,201003,Adventure Works,Adventure Works,White,pounds,9.8,86.67,169.99,201,Televisions,2,TV and Video
119,201004,Adventure Works,Adventure Works,Silver,pounds,13.2,61.17,119.99,201,Televisions,2,TV and Video
120,201005,Adventure Works,Adventure Works,Black,pounds,20.1,61.17,119.99,201,Televisions,2,TV and Video
121,201006,Adventure Works,Adventure Works,White,pounds,6,61.17,119.99,201,Televisions,2,TV and Video
122,201007,Adventure Works,Adventure Works,Silver,pounds,2.7,128.76,279.99,201,Televisions,2,TV and Video
123,201008,Adventure Works,Adventure Works,Black,pounds,2.7,128.76,279.99,201,Televisions,2,TV and Video
124,201009,Adventure Works,Adventure Works,White,pounds,9.6,128.76,279.99,201,Televisions,2,TV and Video
125,201010,Adventure Works,Adventure Works,Silver,pounds,7.7,73.11,143.4,201,Televisions,2,TV and Video
126,201011,Adventure Works,Adventure Works,Black,pounds,50,73.11,143.4,201,Televisions,2,TV and Video
127,201012,Adventure Works,Adventure Works,White,pounds,54.5,73.11,143.4,201,Televisions,2,TV and Video
128,201013,Adventure Works,Adventure Works,Brown,pounds,2,73.11,143.4,201,Televisions,2,TV and Video
129,201014,Adventure Works,Adventure Works,Silver,pounds,32.8,101.97,200,201,Televisions,2,TV and Video
130,201015,Adventure Works,Adventure Works,Black,pounds,21.8,101.97,200,201,Televisions,2,TV and Video
131,201016,Adventure Works,Adventure Works,White,pounds,56.4,101.97,200,201,Televisions,2,TV and Video
132,201017,Adventure Works,Adventure Works,Brown,pounds,20.9,101.97,200,201,Televisions,2,TV and Video
133,201018,Adventure Works,Adventure Works,Silver,pounds,18.3,160.93,349.95,201,Televisions,2,TV and Video
134,201019,Adventure Works,Adventure Works,Black,pounds,23.2,160.93,349.95,201,Televisions,2,TV and Video
135,201020,Adventure Works,Adventure Works,White,pounds,24,160.93,349.95,201,Televisions,2,TV and Video
136,201021,Adventure Works,Adventure Works,Brown,pounds,25.2,160.93,349.95,201,Televisions,2,TV and Video
137,201022,Adventure Works,Adventure Works,Silver,pounds,57.4,229.93,499.99,201,Televisions,2,TV and Video
138,201023,Adventure Works,Adventure Works,Black,pounds,11.1,229.93,499.99,201,Televisions,2,TV and Video
139,201024,Adventure Works,Adventure Works,White,pounds,12.3,229.93,499.99,201,Televisions,2,TV and Video
140,201025,Adventure Works,Adventure Works,Brown,pounds,49.2,229.93,499.99,201,Televisions,2,TV and Video
141,201026,Adventure Works,Adventure Works,Silver,pounds,12.3,152.94,299.99,201,Televisions,2,TV and Video
142,201027,Adventure Works,Adventure Works,Black,pounds,49.2,152.94,299.99,201,Televisions,2,TV and Video
143,201028,Adventure Works,Adventure Works,White,pounds,27.6,152.94,299.99,201,Televisions,2,TV and Video
144,201029,Adventure Works,Adventure Works,Brown,pounds,24,152.94,299.99,201,Televisions,2,TV and Video
145,201030,Adventure Works,Adventure Works,Silver,pounds,22.5,960.82,2899.99,201,Televisions,2,TV and Video
146,201031,Adventure Works,Adventure Works,Black,pounds,1,960.82,2899.99,201,Televisions,2,TV and Video
147,201032,Adventure Works,Adventure Works,White,pounds,43,960.82,2899.99,201,Televisions,2,TV and Video
148,201033,Adventure Works,Adventure Works,Brown,pounds,32.4,960.82,2899.99,201,Televisions,2,TV and Video
149,201034,Adventure Works,Adventure Works,Silver,pounds,43,392.6,1184.97,201,Televisions,2,TV and Video
150,201035,Adventure Works,Adventure Works,Black,pounds,49.6,392.6,1184.97,201,Televisions,2,TV and Video
151,201036,Adventure Works,Adventure Works,White,pounds,27,392.6,1184.97,201,Televisions,2,TV and Video
152,201037,Adventure Works,Adventure Works,Brown,pounds,31,392.6,1184.97,201,Televisions,2,TV and Video
153,201038,Adventure Works,Adventure Works,Silver,pounds,59.3,216.12,469.97,201,Televisions,2,TV and Video
154,201039,Adventure Works,Adventure Works,Black,pounds,1.3,216.12,469.97,201,Televisions,2,TV and Video
155,201040,Adventure Works,Adventure Works,White,pounds,47,216.12,469.97,201,Televisions,2,TV and Video
156,201041,Adventure Works,Adventure Works,Brown,pounds,66.1,216.12,469.97,201,Televisions,2,TV and Video
157,201042,Adventure Works,Adventure Works,Silver,pounds,71,505.85,1099.99,201,Televisions,2,TV and Video
158,201043,Adventure Works,Adventure Works,Black,pounds,41.2,505.85,1099.99,201,Televisions,2,TV and Video
159,201044,Adventure Works,Adventure Works,White,pounds,19.2,505.85,1099.99,201,Televisions,2,TV and Video
160,201045,Adventure Works,Adventure Works,Brown,pounds,43.4,505.85,1099.99,201,Televisions,2,TV and Video
161,201046,Adventure Works,Adventure Works,Silver,pounds,11.1,527.53,1592.2,201,Televisions,2,TV and Video
162,201047,Adventure Works,Adventure Works,Black,pounds,49.2,527.53,1592.2,201,Televisions,2,TV and Video
163,201048,Adventure Works,Adventure Works,White,pounds,10.2,527.53,1592.2,201,Televisions,2,TV and Video
164,201049,Adventure Works,Adventure Works,Brown,pounds,25.1,527.53,1592.2,201,Televisions,2,TV and Video
165,201050,Adventure Works,Adventure Works,Black,pounds,64.8,389.26,763.51,201,Televisions,2,TV and Video
192,203001,"Litware, Inc.",Litware,Black,pounds,33.1,275.46,599,203,Home Theater System,2,TV and Video
193,203002,"Litware, Inc.",Litware,Black,pounds,62,321.44,699,203,Home Theater System,2,TV and Video
194,203003,"Litware, Inc.",Litware,Black,pounds,34,152.44,299,203,Home Theater System,2,TV and Video
195,203004,"Litware, Inc.",Litware,Black,pounds,44.1,293.85,639,203,Home Theater System,2,TV and Video
196,203005,"Litware, Inc.",Litware,Black,pounds,11.4,137.6,269.9,203,Home Theater System,2,TV and Video
197,203006,"Litware, Inc.",Litware,Black,pounds,37.2,152.9,299.9,203,Home Theater System,2,TV and Video
198,203007,"Litware, Inc.",Litware,Black,pounds,19,275.46,599,203,Home Theater System,2,TV and Video
199,203008,"Litware, Inc.",Litware,Black,pounds,41,261.66,569,203,Home Theater System,2,TV and Video
200,203009,"Litware, Inc.",Litware,Black,pounds,7.5,252.47,549,203,Home Theater System,2,TV and Video
201,203010,"Litware, Inc.",Litware,Black,pounds,11.4,321.44,699,203,Home Theater System,2,TV and Video
202,203011,"Litware, Inc.",Litware,Black,pounds,65,316.85,689,203,Home Theater System,2,TV and Video
203,203012,"Litware, Inc.",Litware,Black,pounds,34,264.72,799,203,Home Theater System,2,TV and Video
204,203013,"Litware, Inc.",Litware,Black,pounds,30.5,367.43,1109,203,Home Theater System,2,TV and Video
205,203014,"Litware, Inc.",Litware,Black,pounds,32,275.46,599,203,Home Theater System,2,TV and Video
206,203015,"Litware, Inc.",Litware,Black,pounds,73,261.66,569,203,Home Theater System,2,TV and Video
207,203016,"Litware, Inc.",Litware,Black,pounds,90.8,266.26,579,203,Home Theater System,2,TV and Video
208,203017,"Litware, Inc.",Litware,Silver,pounds,32.3,275.46,599,203,Home Theater System,2,TV and Video
209,203018,"Litware, Inc.",Litware,Silver,pounds,37.5,321.44,699,203,Home Theater System,2,TV and Video
210,203019,"Litware, Inc.",Litware,Silver,pounds,40,152.44,299,203,Home Theater System,2,TV and Video
211,203020,"Litware, Inc.",Litware,Silver,pounds,11,293.85,639,203,Home Theater System,2,TV and Video
212,203021,"Litware, Inc.",Litware,Silver,pounds,48,137.6,269.9,203,Home Theater System,2,TV and Video
213,203022,"Litware, Inc.",Litware,Silver,pounds,66,152.9,299.9,203,Home Theater System,2,TV and Video
214,203023,"Litware, Inc.",Litware,Silver,pounds,84,275.46,599,203,Home Theater System,2,TV and Video
215,203024,"Litware, Inc.",Litware,Silver,pounds,33.1,261.66,569,203,Home Theater System,2,TV and Video
216,203025,"Litware, Inc.",Litware,Silver,pounds,62,252.47,549,203,Home Theater System,2,TV and Video
217,203026,"Litware, Inc.",Litware,Silver,pounds,34,321.44,699,203,Home Theater System,2,TV and Video
218,203027,"Litware, Inc.",Litware,Silver,pounds,44.1,316.85,689,203,Home Theater System,2,TV and Video
219,203028,"Litware, Inc.",Litware,Silver,pounds,11.4,264.72,799,203,Home Theater System,2,TV and Video
220,203029,"Litware, Inc.",Litware,Silver,pounds,37.2,367.43,1109,203,Home Theater System,2,TV and Video
221,203030,"Litware, Inc.",Litware,Silver,pounds,19,275.46,599,203,Home Theater System,2,TV and Video
222,203031,"Litware, Inc.",Litware,Silver,pounds,41,261.66,569,203,Home Theater System,2,TV and Video
223,203032,"Litware, Inc.",Litware,Silver,pounds,7.5,266.26,579,203,Home Theater System,2,TV and Video
224,203033,"Litware, Inc.",Litware,Brown,pounds,11.4,275.46,599,203,Home Theater System,2,TV and Video
225,203034,"Litware, Inc.",Litware,Brown,pounds,65,321.44,699,203,Home Theater System,2,TV and Video
226,203035,"Litware, Inc.",Litware,Brown,pounds,34,152.44,299,203,Home Theater System,2,TV and Video
227,203036,"Litware, Inc.",Litware,Brown,pounds,30.5,293.85,639,203,Home Theater System,2,TV and Video
228,203037,"Litware, Inc.",Litware,Brown,pounds,32,137.6,269.9,203,Home Theater System,2,TV and Video
229,203038,"Litware, Inc.",Litware,Brown,pounds,73,152.9,299.9,203,Home Theater System,2,TV and Video
230,203039,"Litware, Inc.",Litware,Brown,pounds,90.8,275.46,599,203,Home Theater System,2,TV and Video
231,203040,"Litware, Inc.",Litware,Brown,pounds,32.3,261.66,569,203,Home Theater System,2,TV and Video
232,203041,"Litware, Inc.",Litware,Brown,pounds,37.5,252.47,549,203,Home Theater System,2,TV and Video
233,203042,"Litware, Inc.",Litware,Brown,pounds,40,321.44,699,203,Home Theater System,2,TV and Video
234,203043,"Litware, Inc.",Litware,Brown,pounds,11,316.85,689,203,Home Theater System,2,TV and Video
235,203044,"Litware, Inc.",Litware,Brown,pounds,48,264.72,799,203,Home Theater System,2,TV and Video
236,203045,"Litware, Inc.",Litware,Brown,pounds,66,367.43,1109,203,Home Theater System,2,TV and Video
237,203046,"Litware, Inc.",Litware,Brown,pounds,84,275.46,599,203,Home Theater System,2,TV and Video
238,203047,"Litware, Inc.",Litware,Brown,pounds,33.1,261.66,569,203,Home Theater System,2,TV and Video
239,203048,"Litware, Inc.",Litware,Brown,pounds,62,266.26,579,203,Home Theater System,2,TV and Video
338,301001,"Fabrikam, Inc.",Fabrikam,Black,pounds,6.5,397.25,1199,301,Laptops,3,Computers
339,301002,"Fabrikam, Inc.",Fabrikam,Black,pounds,2.8,404.63,879.9,301,Laptops,3,Computers
340,301003,"Fabrikam, Inc.",Fabrikam,Black,pounds,5.5,376.63,819,301,Laptops,3,Computers
341,301004,"Fabrikam, Inc.",Fabrikam,Black,pounds,2.2,444.69,967,301,Laptops,3,Computers
342,301005,"Fabrikam, Inc.",Fabrikam,Black,pounds,6.5,275.46,599,301,Laptops,3,Computers
343,301006,"Fabrikam, Inc.",Fabrikam,Black,pounds,3.2,364.12,1099,301,Laptops,3,Computers
344,301007,"Fabrikam, Inc.",Fabrikam,White,pounds,6.5,186.6,366,301,Laptops,3,Computers
345,301008,"Fabrikam, Inc.",Fabrikam,White,pounds,3.8,321.44,699,301,Laptops,3,Computers
346,301009,"Fabrikam, Inc.",Fabrikam,White,pounds,4.2,303.05,659,301,Laptops,3,Computers
347,301010,"Fabrikam, Inc.",Fabrikam,White,pounds,6,269.48,586,301,Laptops,3,Computers
348,301011,"Fabrikam, Inc.",Fabrikam,White,pounds,5.5,348.58,758,301,Laptops,3,Computers
349,301012,"Fabrikam, Inc.",Fabrikam,White,pounds,5.1,195.26,383,301,Laptops,3,Computers
350,301013,"Fabrikam, Inc.",Fabrikam,Silver,pounds,5.4,203.42,399,301,Laptops,3,Computers
351,301014,"Fabrikam, Inc.",Fabrikam,Silver,pounds,5.5,171.3,336,301,Laptops,3,Computers
352,301015,"Fabrikam, Inc.",Fabrikam,Silver,pounds,5.2,163.15,320,301,Laptops,3,Computers
353,301016,"Fabrikam, Inc.",Fabrikam,Silver,pounds,4.9,196.23,384.9,301,Laptops,3,Computers
354,301017,"Fabrikam, Inc.",Fabrikam,Silver,pounds,6.4,195.24,382.95,301,Laptops,3,Computers
355,301018,"Fabrikam, Inc.",Fabrikam,Silver,pounds,2.7,185.32,363.5,301,Laptops,3,Computers
356,301019,"Fabrikam, Inc.",Fabrikam,Red,pounds,3.8,210.11,456.9,301,Laptops,3,Computers
357,301020,"Fabrikam, Inc.",Fabrikam,Red,pounds,5.1,168.24,330,301,Laptops,3,Computers
358,301021,"Fabrikam, Inc.",Fabrikam,Red,pounds,5.1,166.2,326,301,Laptops,3,Computers
359,301022,"Fabrikam, Inc.",Fabrikam,Red,pounds,5.1,187.62,368,301,Laptops,3,Computers
360,301023,"Fabrikam, Inc.",Fabrikam,Red,pounds,5.1,193.74,380,301,Laptops,3,Computers
361,301024,"Fabrikam, Inc.",Fabrikam,Red,pounds,5.1,198.32,389,301,Laptops,3,Computers
362,301025,Adventure Works,Adventure Works,Black,pounds,5.5,430.38,1299,301,Laptops,3,Computers
363,301026,Adventure Works,Adventure Works,Black,pounds,6.8,321.44,699,301,Laptops,3,Computers
364,301027,Adventure Works,Adventure Works,Black,pounds,10.6,195.24,382.95,301,Laptops,3,Computers
365,301028,Adventure Works,Adventure Works,Black,pounds,2.8,275.46,599,301,Laptops,3,Computers
366,301029,Adventure Works,Adventure Works,Black,pounds,7.2,348.58,758,301,Laptops,3,Computers
367,301030,Adventure Works,Adventure Works,Black,pounds,10.6,166.2,326,301,Laptops,3,Computers
368,301031,Adventure Works,Adventure Works,White,pounds,3,430.38,1299,301,Laptops,3,Computers
369,301032,Adventure Works,Adventure Works,White,pounds,6,321.44,699,301,Laptops,3,Computers
370,301033,Adventure Works,Adventure Works,White,pounds,2.7,195.24,382.95,301,Laptops,3,Computers
371,301034,Adventure Works,Adventure Works,White,pounds,6.5,275.46,599,301,Laptops,3,Computers
372,301035,Adventure Works,Adventure Works,White,pounds,3.2,348.58,758,301,Laptops,3,Computers
373,301036,Adventure Works,Adventure Works,White,pounds,5.9,166.2,326,301,Laptops,3,Computers
374,301037,Adventure Works,Adventure Works,Silver,pounds,5.9,430.38,1299,301,Laptops,3,Computers
375,301038,Adventure Works,Adventure Works,Silver,pounds,6.7,321.44,699,301,Laptops,3,Computers
376,301039,Adventure Works,Adventure Works,Silver,pounds,10.6,195.24,382.95,301,Laptops,3,Computers
377,301040,Adventure Works,Adventure Works,Silver,pounds,2.7,275.46,599,301,Laptops,3,Computers
378,301041,Adventure Works,Adventure Works,Silver,pounds,7.2,348.58,758,301,Laptops,3,Computers
379,301042,Adventure Works,Adventure Works,Silver,pounds,10.6,166.2,326,301,Laptops,3,Computers
380,301043,Adventure Works,Adventure Works,Red,pounds,3.5,430.38,1299,301,Laptops,3,Computers
381,301044,Adventure Works,Adventure Works,Red,pounds,6,321.44,699,301,Laptops,3,Computers
382,301045,Adventure Works,Adventure Works,Red,pounds,2.7,195.24,382.95,301,Laptops,3,Computers
383,301046,Adventure Works,Adventure Works,Red,pounds,6.5,275.46,599,301,Laptops,3,Computers
384,301047,Adventure Works,Adventure Works,Red,pounds,3.2,348.58,758,301,Laptops,3,Computers
385,301048,Adventure Works,Adventure Works,Red,pounds,6,166.2,326,301,Laptops,3,Computers
386,301049,Adventure Works,Adventure Works,Blue,pounds,5.5,430.38,1299,301,Laptops,3,Computers
387,301050,Adventure Works,Adventure Works,Blue,pounds,5.5,321.44,699,301,Laptops,3,Computers
388,301051,Adventure Works,Adventure Works,Blue,pounds,5.5,195.24,382.95,301,Laptops,3,Computers
389,301052,Adventure Works,Adventure Works,Blue,pounds,5.5,275.46,599,301,Laptops,3,Computers
390,301053,Wide World Importers,Wide World Importers,Black,pounds,2.5,430.38,1299,301,Laptops,3,Computers
391,301054,Wide World Importers,Wide World Importers,Black,pounds,2.7,321.44,699,301,Laptops,3,Computers
392,301055,Wide World Importers,Wide World Importers,Black,pounds,2.7,195.24,382.95,301,Laptops,3,Computers
393,301056,Wide World Importers,Wide World Importers,Black,pounds,2.7,275.46,599,301,Laptops,3,Computers
394,301057,Wide World Importers,Wide World Importers,Black,pounds,2.7,348.58,758,301,Laptops,3,Computers
